ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,prompt_text_cosine_similarity,avg_sentence_cosine_similarity,tf_idfs_looked,tf_idfs_finale,tf_idfs_summary,tf_idfs_eye,tf_idfs_hand,tf_idfs_black,tf_idfs_said,tf_idfs_summarise,tf_idfs_end,tf_idfs_door,tf_idfs_knew,tf_idfs_face,tf_idfs_overall,tf_idfs_sum,tf_idfs_summarize,tf_idfs_conclude,tf_idfs_suggest,label
1,0,1,6,0,2,2,1,2,0,0,2,0,0.09352518,18.35,15.4,5.523809524,26,1.134683728,1.134683728,0.983921885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2,0,17,0,7,4,3,0,2,2,3,3,0.016666667,51.89,10.8,5.103448276,21.66666667,1.016236544,1.044136683,0.975307703,0.978491306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0,6,0,1,0,1,0,0,0,2,2,0.00862069,28.84,13.5,5.823529412,18,1.002274275,1.002274275,0.990745366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,7,0,2,0,1,0,1,0,1,1,0.006289308,37.64,14.2,5.36,26,1.000403881,1.000403881,0.980919182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,7,0,5,0,1,0,2,1,1,1,0.029069767,35.61,15,5.37037037,28,1.001265764,1.001265764,0.990541518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,1,18,1,6,2,2,0,0,4,3,3,0.004830918,16.15,18.3,5.866666667,32,1.019402742,1.007554173,0.968546808,0.9892084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,13,0,3,1,2,0,1,1,0,1,0.009009009,28.84,13.5,5.470588235,18.5,1.000677466,1.000730932,0.984195888,0.976100922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,5,0,2,0,1,1,0,1,0,1,0.006535948,-22.94,20.9,7.052631579,21,1.095556021,1.095556021,0.982300162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,12,0,2,1,2,5,1,0,2,5,0.026315789,30.87,12.7,5.457142857,21.5,1.109239221,1.058127642,0.976106167,0.979462385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,2,17,0,1,0,2,0,0,4,1,1,0.020477816,32.22,14.2,5.636363636,23,1.004153609,1.00787276,0.982091486,0.98538667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,3,32,0,6,2,3,1,1,1,4,6,0.012718601,-0.27,20.5,5.944444444,32.66666667,1.003506184,1.001926899,0.959187746,0.985000819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,7,0,1,0,1,0,0,2,2,2,0.007633588,48.13,12.3,4.695652174,24,1.002816439,1.002816439,0.982939184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,9,0,3,1,1,3,3,2,2,0,0.035502959,12.26,17.8,5,33,1.011491537,1.011491537,0.98652637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,4,23,0,11,1,4,1,0,0,2,2,0.037593985,35.78,12.9,5.857142857,21.25,1.156152129,1.191552997,0.97350806,0.989809195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,1,14,0,8,2,4,3,1,1,0,0,0.013404826,33.92,11.5,6.215686275,15,1.087100625,1.041985393,0.984710515,0.974813302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,8,0,1,0,2,0,1,0,3,2,0.033333333,51.34,9,5.47826087,12.5,1.103721976,1.09113729,0.985638559,0.976377487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,5,0,1,0,1,0,1,1,0,0,0.021582734,33.24,13.8,5.619047619,22,1.006108642,1.006108642,0.984401882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,11,0,2,1,1,0,0,0,2,4,0.004545455,13.62,19.3,5.8125,35,1.362950206,1.362950206,0.977218628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,2,18,0,6,1,2,2,4,0,6,3,0.004987531,16.66,18.1,5.557377049,33,1.008483529,1.017185688,0.975081444,0.984815896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1,9,0,3,0,2,0,2,1,2,0,0.008928571,29.35,13.3,5.757575758,17.5,1.013605714,1.002220333,0.973651767,0.968754828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,2,7,0,4,1,1,0,0,2,0,0,0.023584906,-16.17,22.5,6.535714286,30,1.004755735,1.004755735,0.987077534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,7,0,1,0,1,0,0,1,2,1,0.025862069,28.84,13.5,5.823529412,18,1.362177372,1.362177372,0.982147992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,2,26,0,10,2,4,0,1,3,4,4,0.007490637,34.97,13.2,5.87012987,20.75,1.016887307,1.014111668,0.966756761,0.979249875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,3,24,1,4,4,3,0,2,1,1,0,0.007246377,25.8,14.6,5.8,22.33333333,1.120949507,1.059510152,0.976517677,0.989550203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,2,14,0,3,2,2,2,0,2,1,0,0.013157895,24.27,15.2,5.644444444,26.5,1.00154984,1.002639651,0.982317984,0.982723773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,8,0,2,1,1,0,0,1,0,2,0.005714286,-0.61,18.6,7.285714286,23,1.000965238,1.000965238,0.984130979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,15,3,6,4,3,0,1,3,1,1,0.01875,54.22,9.9,5.058823529,21,1.024163485,1.027286688,0.981091797,0.984596521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,12,0,5,1,1,1,0,0,1,1,0.024509804,28.51,17.7,4.8,38,1.001647711,1.001647711,0.983884871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1,16,0,9,4,3,1,3,3,0,3,0.036144578,48.43,12.1,4.84057971,27.66666667,1.046113968,1.33989195,0.980127692,0.979056418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2,4,13,0,3,2,2,0,0,0,2,2,0.013793103,17.34,15.8,6.175,22,1.001730204,1.001347482,0.977223039,0.979891419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,7,1,4,1,2,1,1,2,2,1,0.062745098,34.76,13.3,5.325,22,1.009013891,1.004043639,0.983983457,0.987573028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,8,0,2,0,2,0,0,0,3,4,0.029761905,56.76,8.9,4.75862069,15.5,1.010251999,1.01647222,0.986578345,0.989379525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,12,0,6,1,2,0,0,2,1,0,0.04,29.35,13.3,5.757575758,18,1.038744569,1.031231582,0.986015856,0.98139298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,2,12,1,1,0,1,1,1,0,2,0,0.005524862,28.17,15.8,4.71875,36,1.101983547,1.101983547,0.982088387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,9,0,6,0,1,0,1,1,0,0,0.033333333,54.22,9.9,4.971428571,19,1.002073288,1.002113223,0.987068176,0.977175474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,19,1,3,2,2,1,0,4,3,0,0.016447368,7.86,17.4,6,24,1.000870705,1.001012087,0.992219627,0.979175925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,2,18,0,5,1,2,1,0,1,3,6,0.015748031,25.12,17,5.423728814,31.5,1.003131866,1.000872433,0.984262407,0.989583015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,15,0,7,2,2,1,1,1,4,3,0.011019284,35.98,12.8,5.392857143,31.5,1.146975279,1.256156623,0.981944561,0.984596908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,1,8,1,5,4,3,0,0,1,4,2,0.088825215,34.97,13.2,4.913793103,21.66666667,1.019538283,1.089504282,0.976896286,0.986663282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,4,19,0,6,3,1,1,1,4,4,4,0.049261084,7.87,29.8,4.513888889,83,1.039414048,1.039414048,0.974284172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,7,0,1,0,1,0,1,1,1,0,0.007751938,42.72,12.3,5.45,21,1.000319481,1.000319481,0.983669221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,7,1,2,2,1,1,0,2,0,1,0.016666667,39.67,13.4,6.416666667,28,1.332220793,1.332220793,0.986167967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,9,0,1,0,1,0,0,2,2,1,0.008196721,35.27,13.1,5.1,22,1.03559339,1.03559339,0.980632365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,7,0,2,1,1,0,1,1,1,2,0.019417476,53.21,10.3,4.666666667,20,1.820662022,1.820662022,0.987816751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,7,0,5,2,1,0,0,0,0,2,0.026041667,26.14,16.6,5.785714286,31,1.008084655,1.008084655,0.977384865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,3,18,0,6,0,3,0,1,2,4,4,0.008333333,44.75,11.5,5.490909091,20,1.000989914,1.001025637,0.958623052,0.976172864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,3,21,0,3,2,2,3,0,2,1,1,0.011337868,-1.28,20.9,5.952380952,35,1.060453773,1.054631054,0.979029059,0.991449893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,7,0,3,1,2,0,2,0,0,0,0.013071895,51.85,8.8,5.863636364,12.5,1.002174377,1.001935422,0.984376669,0.966691852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,2,22,0,9,1,3,2,0,5,4,2,0.00591716,22.04,16.1,5.904109589,26.33333333,1.026654124,1.02282536,0.975524008,0.988040537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,8,0,3,0,1,1,0,0,0,0,0.006097561,30.2,15,5.75,26,1.293309212,1.293309212,0.974447668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,2,21,0,7,2,3,1,0,0,4,3,0.006681514,32.22,14.2,5.626865672,24.66666667,1.002003908,1.008559704,0.965827823,0.985537738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3,1,11,0,3,0,2,0,0,1,0,1,0.009852217,31.38,12.5,5.965517241,15.5,1.068385005,1.036106229,0.967049778,0.981223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,2,17,1,6,2,3,0,0,1,1,2,0.009202454,29.86,13.1,5.708333333,17.66666667,1.005066037,1.0074687,0.979587853,0.986591488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,8,0,3,0,2,1,0,2,2,0,0.01863354,17.5,13.7,5.666666667,13.5,1.014374852,1.011254668,0.986004114,0.980739594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,2,11,0,5,0,2,0,1,2,1,2,0.028985507,33.75,13.6,5.707317073,21.5,1.005655766,1.083096087,0.979789376,0.979266763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,12,0,2,0,1,1,0,0,4,4,0.004716981,40.01,15.4,5.625,34,1.003179789,1.003179789,0.988125563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1,9,3,2,0,2,0,0,1,0,0,0.023364486,53.71,10.1,4.578947368,22,1.000920534,1.531664371,0.970694304,0.981433749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,3,22,0,9,5,2,1,2,2,2,4,0.016393443,4.14,20.9,5.956521739,40.5,1.014455914,1.024184346,0.95363456,0.987756371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,3,21,0,2,0,2,0,2,2,5,2,0.005524862,41.53,14.8,5.118644068,30.5,1.201910734,1.04208076,0.974754512,0.990673959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,17,1,4,1,1,0,0,2,2,4,0.012698413,13.28,23.6,5.408163265,51,1.019454479,1.019454479,0.981003523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,3,18,0,9,2,2,1,4,0,3,4,0.011337868,35.95,16.9,5.169014085,38,1.010222673,1.009932339,0.977944195,0.981693625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,2,22,0,7,2,5,0,1,2,4,2,0.008865248,30.26,12.9,6.153846154,17,1.155385375,1.041541481,0.967452466,0.981086597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,3,13,1,3,2,2,2,1,2,1,2,0.039426523,42.72,12.3,5.523809524,25,1.049238682,1.016724527,0.975030065,0.9702636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,16,1,7,0,1,0,1,1,1,1,0.008196721,25.46,18.9,5.594594595,38,1.015640259,1.015640259,0.977608562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,6,0,2,0,1,0,0,1,3,4,0.03125,41.7,12.7,5.095238095,22,1.00153482,1.00153482,0.984502792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,21,0,7,1,3,2,0,1,2,1,0.014534884,29.86,13.1,5.78,19.33333333,1.004712224,1.002419273,0.971893132,0.976338744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,8,0,4,3,1,0,0,1,1,2,0.019704433,31.55,16.6,5.451612903,35,1.58242774,1.58242774,0.964622736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,6,0,4,1,1,1,2,2,0,1,0.005952381,12.26,17.8,5.423076923,29,1.00036943,1.00036943,0.973585367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,6,0,0,1,1,0,1,0,0,0,0.039370079,43.73,11.9,5.3,23,1.002082348,1.002082348,0.99152261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,0,25,0,7,2,3,3,2,2,6,6,0.006864989,49.45,11.8,5.367647059,25.33333333,1.00073278,1.000958641,0.969353199,0.991534501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,13,0,4,0,2,0,0,0,2,3,0.008583691,12.94,15.4,6.03030303,18,1.018671751,1.003559649,0.986676812,0.975598335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,14,0,7,0,3,0,1,1,0,0,0.010169492,55.95,9.3,5.369565217,16.33333333,1.000722528,1.002004306,0.969986618,0.953696519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,4,0,3,2,1,0,0,1,0,0,0.090909091,77.23,5.2,4.409090909,25,1.260912418,1.260912418,0.964540124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3,0,4,0,2,1,1,0,0,0,0,0,0.008849558,14.97,14.7,6.928571429,17,1.000690341,1.000690341,0.985158324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,0,15,3,4,1,3,1,0,2,2,1,0.034375,46.47,10.8,5.28,19.33333333,1.001433253,1.616358439,0.982756078,0.979547024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,8,0,3,0,1,1,0,1,0,0,0.019354839,9.89,16.6,6.380952381,24,1.02971971,1.02971971,0.988555849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,8,0,2,1,2,0,1,0,3,2,0.033175355,46.78,10.7,5.53125,17.5,1.012425423,1.006014943,0.972719133,0.960505188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,3,9,0,3,0,2,0,0,0,1,2,0.07960199,46.27,10.9,5.060606061,17.5,1.008824348,1.014954686,0.970119238,0.97965014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,3,15,1,4,8,3,1,0,0,1,1,0.065902579,45.76,11.1,5.384615385,23.66666667,1.004016042,1.019569397,0.977716744,0.969356954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,1,8,1,2,0,1,0,0,1,0,0,0.048,57.61,10.7,4.636363636,12,1.017077684,1.217253864,0.974638402,0.965779305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,1,8,0,4,1,2,0,1,1,1,0,0.009852217,46.27,10.9,5.090909091,18,1.000551105,1.000935376,0.96767205,0.979345083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,1,7,0,5,0,2,1,1,0,0,0,0.022026432,6,16,6.533333333,16.5,1.048897624,1.00540936,0.984394372,0.984805167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,11,1,2,2,1,2,0,1,1,0,0.004975124,10.23,18.5,5.666666667,35,1.041319609,1.041319609,0.97945118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,14,0,8,1,2,0,1,2,0,2,0.02962963,48.64,12.1,4.955555556,24,1.015016437,1.004767597,0.982205272,0.981374204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,2,19,0,3,4,3,0,1,1,4,3,0.007109005,33.54,13.7,5.709677419,23,1.010764718,1.004795392,0.979852796,0.979467928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,2,21,0,6,1,2,1,3,2,4,3,0.018666667,17.17,17.9,5.396551724,32,1.070028901,1.036814809,0.981695354,0.974412084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,9,0,1,1,1,0,0,0,4,5,0.004784689,44.41,15.8,4.942857143,37,1.001051068,1.001051068,0.976170063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,5,0,0,0,1,0,0,1,1,1,0.068181818,41.36,10.7,5.769230769,14,1.004300117,1.004300117,0.988130033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,2,16,1,8,3,2,1,0,1,2,3,0.012755102,2.79,19.3,6.320754717,29.5,1.564424753,1.5767079,0.961148798,0.980550051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,7,0,6,0,2,0,0,0,0,0,0.011560694,33.92,11.5,6.166666667,13,1.001369476,1.004808724,0.977010608,0.980770051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,12,0,5,2,1,0,1,5,2,1,0.016806723,11.59,20.1,5.742857143,39,1.002749562,1.002749562,0.9890365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,9,0,1,0,1,2,0,1,1,1,0.035714286,38.32,11.9,5.111111111,23,1.002834678,1.002834678,0.983599126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,1,8,0,3,1,1,0,1,2,1,1,0.019512195,16.66,18.1,5.965517241,33,1.056665182,1.056665182,0.97670877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,12,1,7,2,2,0,0,1,1,1,0.006622517,31.72,14.4,5.644444444,24.5,1.261886954,1.048756182,0.976172626,0.975496054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,4,2,12,1,3,1,3,0,1,0,3,1,0.009677419,14.97,14.7,6.11627907,16.33333333,1.170276642,1.008615414,0.983480155,0.986417234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,12,0,5,0,2,0,1,3,1,0,0.006779661,8.37,17.2,6.170731707,21.5,1.004142523,1.001946688,0.976934671,0.982032776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,8,0,2,1,2,0,0,3,0,0,0.076555024,30.87,12.7,5.9,16.5,1.592617035,1.423912764,0.980844855,0.989038587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,2,11,0,3,0,1,1,0,1,0,0,0.031914894,33.58,15.8,5.266666667,32,1.018873334,1.018873334,0.987853944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,3,2,15,0,3,2,3,2,0,0,2,0,0.038961039,20.08,14.8,6.055555556,20.33333333,1.001644969,1.035922527,0.973628104,0.990550637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,7,0,3,1,1,0,0,0,0,1,0.005464481,28.17,15.8,6,28,1.012624621,1.012624621,0.986724377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,15,0,6,3,2,2,2,2,1,1,0.005813953,28.17,15.8,5.296296296,30.5,1.179629803,1.224513292,0.974295378,0.991683722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,18,1,6,3,2,0,1,4,2,2,0.023121387,28.67,15.6,5.705882353,28,1.003026009,1.091199219,0.973929286,0.981480122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2,3,20,0,7,3,2,0,0,2,4,0,0.015189873,31.04,16.8,5.206349206,34,1.153499842,1.167894542,0.971092343,0.984981894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,5,0,1,0,1,0,1,0,1,0,0.054945055,79.6,6.4,4.352941176,18,1.027718782,1.027718782,0.971768379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,4,18,0,7,0,2,0,0,2,2,2,0.010666667,26.64,16.4,5.8,28.5,1.001189709,1.000724137,0.971778512,0.98668015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,9,0,4,1,2,0,1,0,1,0,0.042654028,46.78,10.7,5.363636364,18,1.003129959,1.005977631,0.97896117,0.977439404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,0,21,0,4,1,3,1,0,2,2,3,0.006772009,25.8,14.6,6.180327869,22.66666667,1.002649784,1.002418319,0.977702975,0.985288084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,4,24,2,12,1,3,0,0,3,6,8,0.010309278,30.84,16.8,5.094736842,33,1.23093307,1.227019588,0.974726617,0.982631981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,11,0,5,1,2,0,0,2,1,1,0.040540541,16.83,16,6.170731707,22,1.076779366,1.158619344,0.97499007,0.986153901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,8,0,2,2,1,1,1,1,3,2,0.060869565,9.56,20.9,5.162162162,41,1.012218237,1.012218237,0.974635959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,7,0,3,1,1,1,0,0,2,2,0.046242775,28.17,15.8,5.37037037,30,1.003318906,1.003318906,0.98177433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,16,0,7,1,2,3,0,1,2,3,0.017910448,15.31,16.6,6.063829787,27,1.008900523,1.008427322,0.980565906,0.978936672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,0,11,1,2,3,2,0,0,0,2,4,0.052083333,47.49,10.4,5.152173913,26,1.004872084,1.003261209,0.977516294,0.987041831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,2,6,0,2,1,1,0,1,2,0,2,0.04787234,40.01,15.4,5.032258065,33,1.041784286,1.041784286,0.982620239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,8,0,7,1,2,0,1,1,0,2,0.009090909,45.76,11.1,5.411764706,18.5,1.000235319,1.003434122,0.970519781,0.990712047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,14,0,5,1,3,0,2,2,4,7,0.045751634,38.66,13.8,5.333333333,25.33333333,1.046034455,1.125720263,0.972263098,0.988682747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,7,1,4,0,2,0,0,1,2,0,0.043010753,17,13.9,6.625,14,1.001716137,1.019931495,0.979651093,0.975160062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,10,0,5,2,3,0,0,4,2,1,0.037735849,46.47,10.8,5.408163265,18,1.005487204,1.002886057,0.974446595,0.983677179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,10,3,5,1,2,0,0,1,2,1,0.026666667,52.19,10.7,4.868421053,20.5,1.013170123,1.008913696,0.975383878,0.970154524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,4,15,0,6,4,3,0,0,0,2,3,0.031476998,25.49,14.7,5.672131148,22.66666667,1.080571055,1.096667369,0.982405841,0.976464808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,5,0,2,0,1,0,0,1,1,1,0.047169811,38.32,11.9,5.625,17,1.270213604,1.270213604,0.984337568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,17,0,5,0,2,1,0,0,2,1,0.007142857,18.35,15.4,6.153846154,21,1.002242684,1.05662322,0.986643851,0.986671686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,6,0,5,2,1,0,2,0,1,4,0.005025126,32.57,16.2,5.533333333,34,1.000648499,1.000648499,0.959346652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,3,23,0,9,3,4,0,0,3,1,2,0.024074074,25.8,14.6,5.675,21.75,1.00230372,1.00325048,0.954487741,0.984482567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,13,0,9,2,2,0,1,0,1,1,0.017006803,9.38,16.8,6.461538462,21.5,1.011517048,1.006725073,0.980820775,0.985848844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,13,0,2,1,2,1,0,2,0,0,0.097938144,63.7,8.4,4.818181818,18.5,1.229192853,1.244840145,0.976093769,0.983925581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2,16,0,6,2,2,3,2,2,1,1,0.024922118,15.81,16.4,5.787234043,27,1.10254848,1.020519972,0.961852074,0.974217355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
